姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
冯海良,先生,62,中国-浙江, ,海亮,中国-浙江-绍兴,China-Zhejiang,铜加工、投资,224,-22,240.0,-20%
林百里,先生,73,中国-上海,,广达电脑,中国-台湾-桃园,China-Taiwan,消费电子,224,38,240.0,-2%
王燕清,先生,56,中国-江苏-无锡, ,先导智能,中国-江苏-无锡,China-Jiangsu,自动化设备,224,-42,240.0,-27%
叶澄海,先生,79,中国-广东-梅州,硕士,信立泰,中国-广东-深圳,China-Guangdong,医药,224,28,240.0,-4%
张虔生,先生,78,中国-台湾,,日月光,中国-台湾-高雄,China-Taiwan,工业品、房地产,224,-64,240.0,-33%
周泽荣,先生,68,中国-广东-汕头, ,侨鑫,中国-广东-广州,China-Guangdong,房地产、投资,224,59,240.0,4%
林秀成,先生,67,中国-福建-泉州, ,三安,中国-福建-厦门,China-Fujian,LED,233,-58,235.0,-31%
周晓萍,女士,61,中国-江苏-常州, ,星宇股份,中国-江苏-常州,China-Jiangsu,汽车灯具,233,-34,235.0,-23%
曾小山,先生,77,中国-湖南-邵东,,曾氏企业,中国-湖南-长沙,China-Hunan,铝业,235,-33,230.0,-23%
车建兴,先生,56,中国-江苏-常州, ,红星美凯龙,中国-上海-普陀,China-Shanghai,房地产,235,-88,230.0,-44%
钭正刚,先生,69,中国-浙江, ,锦江,中国-浙江-杭州,China-Zhejiang,能源、化工,235,27,230.0,-6%
黄炽恒,先生,未知,中国-广东, ,海伦堡,中国-广东-广州,China-Guangdong,房地产、投资,235,277,230.0,64%
廖龙星,先生,未知,中国-台湾,,长春,中国-台湾-台北,China-Taiwan,化工,235,48,230.0,0%
林书鸿,先生,94,中国-台湾,,长春,中国-台湾-台北,China-Taiwan,化工,235,48,230.0,0%
茅理翔,先生,81,中国-浙江-宁波, ,方太厨具,中国-浙江-宁波,China-Zhejiang,厨具,235,80,230.0,7%
吴以岭,先生,73,中国-河北-衡水,硕士,以岭,中国-河北-石家庄,China-Hebei,医药,235,128,230.0,21%
修涞贵,先生,67,中国-吉林,本科,修正药业,中国-吉林-长春,China-Jilin,医药,235,12,230.0,-10%
郑正,先生,未知,中国-台湾,,长春,中国-台湾-台北,China-Taiwan,化工,235,48,230.0,0%
曾芳勤,女士,57,, ,领益智造,中国-广东-深圳,China-Guangdong,消费电子精密件,245,-46,225.0,-26%
李力,先生,57,中国-湖南-长沙, ,爱尔眼科,中国-湖南-长沙,China-Hunan,医疗服务,245,-49,225.0,-27%
林鸿南,先生,55,中国-台湾,,宏泰,中国-台湾-台北,China-Taipei,投资,245,17,225.0,-8%
倪祖根,先生,65,中国-江苏-苏州,本科,莱克电气,中国-江苏-苏州,China-Jiangsu,小家电,245,76,225.0,7%
潘来灿,先生,未知,, ,海天味业,中国-广东-佛山,China-Guangdong,调味品,245,-14,225.0,-17%
谢良志,先生,56,,,神州,中国-北京,China-Beijing,生物制药,245,-54,225.0,-31%
蔡东晨,先生,69,中国-河北-石家庄,硕士,石药,中国-河北-石家庄,China-Hebei,医药,251,11,220.0,-10%
崔根良,先生,64,中国-江苏-苏州, ,亨通,中国-江苏-苏州,China-Jiangsu,电缆、热能电力、投资,251,112,220.0,16%
胡柏藩,先生,60,中国-浙江-绍兴,硕士,新和成,中国-浙江-绍兴,China-Zhejiang,医药,251,21,220.0,-8%
黄联禧,先生,59,中国-广东-佛山, ,联塑,中国-广东-佛山,China-Guangdong,建材家居,251,-24,220.0,-20%
黄文仔,先生,69,中国-广东-广州,硕士,星河湾,中国-广东-广州,China-Guangdong,房地产、投资,251,87,220.0,10%
李赶坡,先生,73,中国-河北, ,敬业,中国-河北-石家庄,China-Hebei,钢铁,251,156,220.0,26%
刘卫平,先生,43,中国-湖南-平江,,卫龙,中国-河南-漯河,China-Henan,食品,251,-28,220.0,-21%
穆荣均,先生,42,,硕士,美团,中国-北京,China-Beijing,生活服务,251,-16,220.0,-17%
吴向东,先生,52,中国-湖南-株洲, ,华泽,中国-北京,China-Beijing,酒业、投资,251,70,220.0,5%
张松桥,先生,58,中国-重庆,硕士,中渝,中国-香港,China-Hong Kong,房地产,251,70,220.0,5%
蔡镇宇,先生,69,中国-台湾-台北,,宝丰隆,中国-台湾-台北,China-Taiwan,金融,261,60,215.0,2%
曹德旺,先生,76,中国-福建-福州, ,福耀玻璃,中国-福建-福州,China-Fujian,玻璃,261,11,215.0,-10%
程一笑,先生,37,,,快手科技,中国-北京,China-Beijing,传媒娱乐,261,-59,215.0,-28%
董凡,先生,52,,硕士,健帆生物,中国-广东-珠海,China-Guangdong,生物医疗设备,261,54,215.0,0%
范现国,先生,62,中国-河北-邢台,,今麦郎,中国-河北-邢台,China-Heibei,速食,261,438,215.0,115%
解直锟,先生,61,中国-黑龙江,本科,中植,中国-北京,China-Beijing,投资,261,-20,215.0,-17%
王麒诚,先生,42,中国-浙江-杭州,本科,汉鼎宇佑,中国-浙江-杭州,China-Zhejiang,文化传媒、投资,261,77,215.0,8%
吴光明,先生,60,中国-江苏-镇江,硕士,鱼跃医疗,中国-江苏-镇江,China-Jiangsu,医疗设备,261,11,215.0,-10%
蔡浩宇,先生,35,,,米哈游,中国-上海,China-Shanghai,游戏,269,New,210.0,New
蔡明兴,先生,65,中国-台湾,,富邦,中国-台湾-台北,China-Taipei,金融服务,269,-98,210.0,-39%
陈雪华,先生,61,中国-浙江, ,华友钴业,中国-浙江-嘉兴,China-Zhejiang,有色金属,269,111,210.0,14%
高兴江,先生,59,中国-浙江-湖州,硕士,永兴特钢,中国-浙江-湖州,China-Zhejiang,不锈钢,269,81,210.0,8%
刘克振,先生,68,中国-台湾,,研华,中国-台湾-台北,China-Taipei,电脑设备,269,33,210.0,-5%
张剑,先生,53,中国-河南-商丘,,爱玛,中国-天津,China-Tianjin,电动自行车,269,336,210.0,75%
陈永泰,先生,86,中国-台湾-台北,,震旦,中国-台湾-台北,China-Taiwan,办公家具、房地产,275,46,205.0,-2%
季琦,先生,56,中国-江苏-南通, ,华住,中国-上海-闵行,China-Shanghai,连锁酒店,275,-23,205.0,-18%
鲁忠芳,女士,80,中国-吉林-通化,本科,中公教育,中国-北京,China-Beijing,教育,275,-151,205.0,-58%
易如波,先生,46,中国-重庆,硕士,中昂,中国-重庆,China-Chongqing,房地产,275,8,205.0,-11%
岑均达,先生,未知,, ,恒瑞、翰森,中国-江苏-连云港,China-Jiangsu,医药,279,-44,200.0,-25%
陈明永,先生,53,中国-四川-达州,本科,OPPO,中国-广东-东莞,China-Guangdong,消费电子产品,279,169,200.0,25%
黄柏年,先生,66,印尼, ,外滩中心,中国-上海,China-Shanghai,房地产,279,59,200.0,0%
黄伟,先生,63,中国-浙江-温州,本科,新湖,中国-浙江-杭州,China-Zhejiang,房地产、金融,279,4,200.0,-13%
姜照柏,先生,59,中国-江苏-南通, ,鹏欣,中国-上海-长宁,China-Shanghai,乳业、房地产、投资,279,-119,200.0,-44%
潘石屹,先生,59,中国-甘肃-天水, ,SOHO中国,中国-北京,China-Beijing,房地产,279,23,200.0,-9%
史贵禄,先生,57,中国-陕西-榆林, ,荣民,中国-陕西-西安,China-Shaanxi,房地产,279,-7,200.0,-17%
吴少勋,先生,66,中国-湖北-黄石,本科,劲牌,中国-湖北-黄石,China-Hubei,保健酒,279,303,200.0,60%
蔡明忠,先生,66,中国-台湾,,富邦,中国-台湾-台北,China-Taipei,金融服务,287,-105,195.0,-41%
黄敏利,先生,57,中国-福建-泉州,本科,敏华,中国-香港,China-Hong Kong,休闲沙发,287,-93,195.0,-38%
李斌,先生,48,中国-安徽, ,蔚来、易车,中国-上海-嘉定,China-Shanghai,电动车,287,-150,195.0,-57%
李锂,先生,58,中国-四川-眉山,本科,海普瑞,中国-广东-深圳,China-Guangdong,医药,287,51,195.0,-3%
邵建雄,先生,58,中国-浙江,,禾迈股份,中国-浙江-杭州,China-Zhejiang,光伏逆变器,287,New,195.0,New
孙宏斌,先生,59,中国-山西-运城,硕士,融创,中国-天津,China-Tianjin,房地产,287,-132,195.0,-49%
吴冠江,先生,54,中国-四川-乐山, ,智飞生物,中国-重庆,China-Chongqing,疫苗,287,-35,195.0,-22%
尹衍梁,先生,72,中国-台湾-台北,,润泰,中国-台湾-台北,China-Taiwan,建筑开发、金融保险,287,28,195.0,-9%
周剑,先生,46,,,迈为股份,中国-江苏-苏州,China-Jiangsu,智能制造装备,287,161,195.0,22%
傅利泉,先生,55,中国-浙江-杭州, ,大华技术,中国-浙江-杭州,China-Zhejiang,软件、电子通讯产品,296,-73,190.0,-32%
郭振宇,先生,59,中国-云南-昆明,,贝泰妮,中国-云南-昆明,China-Yunnan,护肤品,296,42,190.0,-5%
赖建平,先生,未知,, ,海天味业,中国-广东-佛山,China-Guangdong,调味品,296,0,190.0,-16%
李华,先生,44,,本科,富途,中国-香港,China-Hong Kong,金融服务,296,-141,190.0,-50%
李文斌,先生,47,中国-云南,本科,俊发,中国-香港,China-Hong Kong,房地产,296,-49,190.0,-25%
彭国远,先生,36,中国-广东-汕尾,硕士,心里程,中国-广东-深圳,China-Guangdong,教育、房地产,296,67,190.0,0%
戚金兴,先生,60,中国-浙江,硕士,滨江,中国-浙江-杭州,China-Zhejiang,房地产,296,506,190.0,111%
沈炜,先生,未知,, ,VIVO,中国-广东-东莞,China-Guangdong,消费电子产品,296,111,190.0,9%
王华君,先生,52,中国-江西-九江,硕士,裕同包装,中国-广东-深圳,China-Guangdong,包装,296,84,190.0,3%
王水福,先生,67,中国-浙江-杭州, ,西子联合控股,中国-浙江-杭州,China-Zhejiang,电梯、锅炉、房地产,296,36,190.0,-7%
王正华,先生,78,中国-上海,硕士,春秋航空,中国-上海-长宁,China-Shanghai,航空,296,36,190.0,-7%
虞锋,先生,59,中国-上海,本科,云锋基金,中国-上海-徐汇,China-Shanghai,投资,296,0,190.0,-16%
张力,先生,69,中国-广东-广州,博士,富力地产,中国-广东-广州,China-Guangdong,房地产、矿业,296,6,190.0,-14%
顾江生,先生,49,中国-浙江-台州,本科,顾家家居,中国-浙江-杭州,China-Zhejiang,家具,309,41,185.0,-5%
李仲初,先生,59,中国-湖南-娄底,硕士,石基,中国-北京,China-Beijing,软件与信息服务,309,123,185.0,12%
林宏修,先生,71,印度尼西亚, ,融侨,中国-福建-福州,China-Fujian,房地产,309,-88,185.0,-35%
刘炽平,先生,49,中国-北京,硕士,腾讯,中国-广东-深圳,China-Guangdong,互联网服务,309,-26,185.0,-20%
彭蕾,先生,51,, ,阿里系,中国-浙江-杭州,China-Zhejiang,电子商务、金融科技,309,-13,185.0,-18%
彭铁缆,先生,未知,中国-湖南-长沙,,博深集团,中国-湖南-长沙,China-Hunan,企业服务,309,203,185.0,32%
邱敏秀,先生,77,,博士,晶盛机电,中国-浙江-绍兴,China-Zhejiang,机电设备,309,82,185.0,3%
叶小平,先生,59,中国-浙江-嘉兴,博士,泰格医药,中国-浙江-杭州,China-Zhejiang,医药,309,-107,185.0,-38%
张国涛,先生,37,中国-河南-开封,,迪阿,中国-广东-深圳,China-Guangdong,珠宝首饰,309,New,185.0,New
赵丰刚,先生,56,,硕士,宁德时代,中国-福建-宁德,China-Fujian,锂电池,309,-26,185.0,-20%
郭恩元,先生,74,中国-河北-邯郸,,普阳钢铁,中国-河北-邯郸,China-Hebei,钢铁,319,1147,180.0,267%
黄茂如,先生,57,中国-广东-潮州,硕士,茂业,中国-广东-深圳,China-Guangdong,房地产,319,44,180.0,-5%
林陈海,先生,未知,中国-台湾-台北,,宝佳,中国-台湾-新北,China-Taiwan,房地产,319,263,180.0,44%
汪建国,先生,62,中国-江苏-苏州, ,五星投资,中国-江苏-南京,China-Jiangsu,电子商务、儿童用品连锁,319,-36,180.0,-22%
王希成,先生,74,中国-山东, ,玲珑轮胎,中国-山东-烟台,China-Shandong,轮胎,319,-78,180.0,-31%
王振华,先生,60,中国-江苏, ,新城,中国-上海-普陀,China-Shanghai,房地产,319,-139,180.0,-46%
谢伟通,先生,65,中国-台湾, ,华友钴业,中国-浙江-嘉兴,China-Zhejiang,有色金属,319,72,180.0,0%
徐广福,先生,未知,, ,大全,中国-江苏-镇江,China-Jiangsu,电气设备制造、太阳能,319,-78,180.0,-31%
赵立新,先生,56,,,格科微,中国-上海,China-Shanghai,CMOS图像传感器,319,-154,180.0,-49%
池宇峰,先生,51,中国-湖北,硕士,完美世界,中国-北京,China-Beijing,网游、影视娱乐,328,52,175.0,-5%
葛卫东,先生,53,,本科,混沌投资,中国-上海-浦东,China-Shanghai,投资,328,-32,175.0,-22%
南存辉,先生,59,中国-山东-济宁, ,正泰,中国-浙江-温州,China-Zhejiang,工业电器、投资,328,-146,175.0,-47%
蒲忠杰,先生,59,,博士,乐普,中国-北京,China-Beijing,医疗设备,328,147,175.0,17%
王均金,先生,54,,硕士,均瑶,中国-上海-徐汇,China-Shanghai,房地产、航空、零售,328,52,175.0,-5%
易峥,先生,52,中国-北京,本科,同花顺,中国-浙江-杭州,China-Zhejiang,软件,328,-93,175.0,-34%
张兴海,先生,59,中国-重庆,硕士,小康控股,中国-重庆,China-Chongqing,汽车、汽车零配件,328,-26,175.0,-20%
周鸿祎,先生,52,中国-湖北-黄冈,硕士,三六零安全科技,中国-北京,China-Beijing,网络信息服务,328,-76,175.0,-30%
陈凯臣,先生,未知,中国-广东-揭阳,,立白,中国-广东-广州,China-Guangdong,日化用品,336,112,170.0,6%
陈泰铭,先生,66,中国-台湾-台南,,国巨,中国-台湾-台北,China-Taiwan,电子制造、收藏,336,55,170.0,-6%
花轩德,先生,79,中国-浙江-台州, ,中贝九洲,中国-浙江-台州,China-Zhejiang,医药,336,-21,170.0,-21%
黄达文,先生,62,中国-香港, ,合盛,中国-浙江-宁波,China-Zhejiang,硅材料,336,-34,170.0,-23%
黄光苗,先生,53,中国-广东-汕头, ,中洲,中国-广东-深圳,China-Guangdong,房地产,336,112,170.0,6%
蒋业华,先生,59,中国-重庆, ,华宇,中国-重庆,China-Chongqing,房地产,336,-84,170.0,-32%
李洪信,先生,69,中国-福建,本科,太阳纸业,中国-山东-济宁,China-Shandong,造纸,336,55,170.0,-6%
梁绍鸿,先生,70,中国-香港,,大鸿辉,中国-香港,China-Hong Kong,房地产,336,2,170.0,-15%
梁允超,先生,53,中国-湖北-武汉, ,汤臣倍健,中国-广东-珠海,China-Guangdong,保健品,336,-56,170.0,-28%
廖汤慧霭,女士,74,中国-香港,,纪惠,中国-香港,China-Hong Kong,房地产,336,27,170.0,-11%
林刚,先生,58,中国-广东,硕士,康哲药业,中国-广东-深圳,China-Guangdong,医药,336,14,170.0,-13%
陆地,先生,未知,, ,大疆,中国-广东-深圳,China-Guangdong,无人机,336,112,170.0,6%
戚振波,先生,未知,,,美腕,中国-上海,China-Shanghai,新零售,336,84,170.0,0%
邵钦祥,先生,68,中国-浙江-金华, ,花园,中国-浙江-金华,China-Zhejiang,工业制造、房地产,336,176,170.0,21%
唐立新,先生,59,中国-四川-成都,硕士,新尚,中国-四川-成都,China-Sichuan,零售、房地产,336,96,170.0,3%
吴凯,先生,54,,博士,宁德时代,中国-福建-宁德,China-Fujian,锂电池,336,-21,170.0,-21%
邢李㷧,先生,73,中国-香港,,思捷环球,中国-香港,China-Hong Kong,投资,336,2,170.0,-15%
阎志,先生,50,中国-湖北-黄冈,硕士,卓尔,中国-湖北-武汉,China-Hubei,房地产、投资,336,55,170.0,-6%
赵藤雄,先生,78,中国-台湾,,远雄,中国-台湾-台北,China-Taiwan,房地产,336,96,170.0,3%
郑春颖,先生,未知,中国-辽宁-辽阳,,伽蓝,中国-上海,China-Shanghai,化妆品,336,84,170.0,0%
陈谭庆芬,先生,未知,,,恒隆,中国-香港,China-Hong Kong,房地产,356,156,165.0,18%
邓鸿,先生,59,中国-四川,本科,成都环球世纪,中国-四川-成都,China-Sichuan,房地产,356,119,165.0,10%
贺正刚,先生,68,, ,和邦股份,中国-四川-乐山,China-Sichuan,矿产、化工,356,7,165.0,-13%
洪浩,先生,66,,博士后,凯莱英,中国-天津,China-Tianjin,医药,356,-162,165.0,-48%
侯军呈,先生,58,中国-浙江-温州, ,珀莱雅,中国-浙江-杭州,China-Zhejiang,化妆品,356,203,165.0,27%
李国强,先生,58,, ,中升控股,中国-辽宁-大连,China-Liaoning,汽车销售,356,-121,165.0,-38%
李建全,先生,65,, ,稳健医疗,中国-广东-深圳,China-Guangdong,医疗用品,356,-84,165.0,-31%
林敏雄,女士,72,,,元利,中国-台湾-台北,China-Taipei,房地产,356,119,165.0,10%
罗才仁,先生,69,中国-台湾-彰化,,正新橡胶,中国-台湾-彰化,China-Taiwan,轮胎制造,356,51,165.0,-6%
齐向东,先生,57,,本科,奇安信,中国-北京,China-Beijing,网络安全,356,-54,165.0,-25%
沈锡强,先生,74,中国-江苏-无锡, ,雅克科技,中国-江苏-无锡,China-Jiangsu,化工新材料,356,-6,165.0,-15%
孙孟全,先生,72,, ,鲁花,中国-山东-烟台,China-Shandong,食用油,356,119,165.0,10%
谢秉昆,先生,56,, ,坤彩科技,中国-福建-福州,China-Fujian,珠光材料,356,291,165.0,50%
徐乘,先生,70,中国-台湾-台北, ,徐福记,中国-广东-东莞,China-Guangdong,食品,356,76,165.0,0%
朱兴明,先生,55,中国-湖南,硕士,汇川技术,中国-广东-深圳,China-Guangdong,工业自动化产品,356,-24,165.0,-20%
曹骥,先生,70,中国-浙江, ,杭可科技,中国-浙江-杭州,China-Zhejiang,锂电池,371,-144,160.0,-42%
李仙德,先生,47,,,晶科能源,中国-江西-上饶,China-Jiangxi,太阳能,371,1253,160.0,272%
梁光伟,先生,59,中国-浙江-台州,硕士,华强,中国-广东-深圳,China-Guangdong,投资,371,125,160.0,10%
罗家宝,先生,73,,,百乐,中国-香港,China-Hong Kong,房地产,371,20,160.0,-11%
陶悦群,先生,62,,博士,欧普康视,中国-安徽-合肥,China-Anhui,医疗器械制造、销售,371,-88,160.0,-30%
汪林朋,先生,53,中国-湖北-黄冈,硕士,居然之家,中国-北京,China-Beijing,家居建材,371,-21,160.0,-18%
王瀚,先生,35,,本科,均瑶,中国-上海-徐汇,China-Shanghai,房地产、航空、零售,371,49,160.0,-6%
王建沂,先生,59,中国-浙江, ,富通,中国-浙江-杭州,China-Zhejiang,光纤光缆,371,104,160.0,7%
王长田,先生,57,中国-辽宁-大连,本科,光线传媒,中国-北京,China-Beijing,影视娱乐,371,-8,160.0,-16%
伍步高,先生,78,中国-香港,,永隆,中国-香港,China-Hong Kong,银行业,371,-8,160.0,-16%
叶刚,先生,41,,,冬海集团,新加坡,Singapore,网络游戏、电商,371,-296,160.0,-77%
张荣华,女士,53,中国-天津,硕士,荣程,中国-天津,China-Tianjin,钢铁,371,36,160.0,-9%
张忠谋,先生,91,中国-浙江-宁波,,台积电,中国-台湾-新竹,China-Hsinchu,半导体,371,-50,160.0,-24%
郑崇华,先生,86,中国-福建-南平,,台达电子,中国-台湾-台北,China-Taipei,电子元件,371,104,160.0,7%
周耀庭,先生,79,中国-江苏-无锡, ,红豆,中国-江苏-无锡,China-Jiangsu,服装、橡胶轮胎、房地产,371,141,160.0,14%
周志文,先生,57,,硕士,昭衍新药,中国-北京,China-Beijing,生物医药,371,-88,160.0,-30%
曹龙祥,先生,65,, ,济川控股,中国-江苏-泰州,China-Jiangsu,医药,387,195,155.0,24%
陈爱莲,先生,64,中国-浙江-绍兴, ,万丰,中国-浙江-绍兴,China-Zhejiang,智能制造、投资,387,33,155.0,-9%
仇建平,先生,60,中国-浙江-杭州,硕士,巨星科技,中国-浙江-杭州,China-Zhejiang,工具制造,387,-104,155.0,-33%
郭建军,先生,未知,,,汇能,中国-内蒙古-鄂尔多斯,China-Inner Mongolia,煤炭、路桥、房地产,387,New,155.0,New
何志平,先生,57,中国-江西, ,华建,中国-广东-深圳,China-Guangdong,投资,387,153,155.0,15%
李妙行,先生,未知,, ,老干妈,中国-贵州-贵阳,China-Guizhou,食品,387,88,155.0,3%
刘程宇,先生,60,中国-福建-宁德,本科,科士达,中国-广东-深圳,China-Guangdong,电力设备,387,218,155.0,29%
许英灼,先生,57,中国-广东-潮州,本科,海大,中国-广东-广州,China-Guangdong,饲料,387,79,155.0,0%
叶立培,先生,78,中国-上海,硕士,仲盛,中国-上海-闵行,China-Shanghai,房地产,387,88,155.0,3%
张亚,先生,53,,,国光电气,中国-四川-成都,China-Sichuan,微波电子器件,387,736,155.0,138%
赵鸿飞,先生,48,,硕士,中科创达,中国-北京,China-Beijing,智能终端操作系统,387,33,155.0,-9%
郑效东,先生,58,, ,东富龙,中国-上海-闵行,China-Shanghai,医疗设备,387,-7,155.0,-16%
蔡明介,先生,72,中国-台湾,,联发科技,中国-台湾-新竹,China-Hsinchu,半导体,399,-61,150.0,-25%
曹建伟,先生,44,,博士,晶盛机电,中国-浙江-绍兴,China-Zhejiang,机电设备,399,97,150.0,3%
曾继疆,先生,60,中国-湖南, ,宏达电子,中国-湖南-株洲,China-Hunan,电子器件制造,399,-119,150.0,-36%
龚俊龙,先生,63,中国-广东-汕尾, ,恒裕,中国-广东-深圳,China-Guangdong,房地产、投资,399,49,150.0,-6%
郭金树,先生,71,中国-内蒙古-鄂尔多斯, ,汇能,中国-内蒙古-鄂尔多斯,China-Inner Mongolia,煤炭、路桥、房地产,399,1127,150.0,226%
黄巧灵,先生,64,中国-浙江, ,宋城,中国-浙江-杭州,China-Zhejiang,旅游、房地产,399,33,150.0,-9%
黄世再,先生,71,中国-广东-揭阳, ,大中华地产,中国-广东-深圳,China-Guangdong,房地产,399,33,150.0,-9%
李贵山,先生,未知,, ,老干妈,中国-贵州-贵阳,China-Guizhou,食品,399,49,150.0,-6%
林明成,先生,79,中国-台湾,,华南金控,中国-台湾-台北,China-Taiwan,金融,399,76,150.0,0%
马志玲,女士,82,中国-北京,,元大,中国-台湾-台北,China-Taipei,金融服务,399,-8,150.0,-17%
石毅峰,先生,48,中国-山西-晋中,,爱美客,中国-北京,China-Beijing,生物制药,399,97,150.0,3%
苏素玉,先生,74,中国-广东-汕头, ,联美,中国-广东-汕头,China-Guangdong,房地产、投资,399,8,150.0,-14%
王正根,先生,50,,,迈为股份,中国-江苏-苏州,China-Jiangsu,智能制造装备,399,183,150.0,20%
魏应州,先生,68,中国-台湾,,顶新,中国-天津,China-Tianjin,食品和饮料,399,141,150.0,11%
吴英,先生,58,,,美畅新材,中国-陕西-咸阳,China-Shaanxi,新材料,399,49,150.0,-6%
项光明,先生,59,中国-浙江-温州, ,伟明环保,中国-浙江-温州,China-Zhejiang,垃圾发电,399,183,150.0,20%
徐宇,先生,50,中国-广东-广州,硕士,赫基国际,中国-广东-广州,China-Guangdong,服装,399,-67,150.0,-27%
杨卫东,先生,54,中国-浙江, ,卫星石化,中国-浙江-嘉兴,China-Zhejiang,化工,399,-137,150.0,-39%
杨致远,先生,54,中国-台湾-台北,,雅虎,美国,USA,投资,399,113,150.0,7%
袁富根,先生,72,中国-江苏-苏州, ,东山精密,中国-江苏-苏州,China-Jiangsu,精密铸件,399,183,150.0,20%
袁志敏,先生,61,中国-四川,硕士,金发科技,中国-广东-广州,China-Guangdong,化工塑料,399,33,150.0,-9%
蔡东青,先生,53,中国-广东-汕头,硕士,奥飞娱乐,中国-广东-汕头,China-Guangdong,动漫,420,346,145.0,53%
丁立国,先生,52,中国-河北-任丘,,德龙,中国-上海,China-Shanghai,钢铁、天然气,420,484,145.0,73%
李家权,先生,59,中国-四川, ,龙蟒,中国-四川-成都,China-Sichuan,钛白粉、磷化工,420,-57,145.0,-24%
林定强,先生,56,中国-福建-福州, ,金辉,中国-北京,China-Beijing,房地产,420,76,145.0,0%
任正非,先生,78,中国-贵州-安顺,本科,华为,中国-广东-深圳,China-Guangdong,消费电子、电讯,420,46,145.0,-6%
邵根伙,先生,57,中国-浙江-金华,博士,大北农,中国-北京,China-Beijing,饲料、种业,420,92,145.0,4%
田明,先生,69,中国-安徽, ,美亚光电,中国-安徽-合肥,China-Anhui,专用设备制造业,420,-57,145.0,-24%
夏崇耀,先生,63,,,东方电缆,中国-浙江-宁波,China-Zhejiang,电缆,420,926,145.0,169%
谢嘉,先生,未知,, ,大疆,中国-广东-深圳,China-Guangdong,无人机,420,139,145.0,12%
张传卫,先生,60,中国-河南-信阳,,明阳智能,中国-广东-中山,China-Guangdong,新能源,420,205,145.0,26%
张帆,先生,57,中国-四川-成都,本科,汇顶科技,中国-广东-深圳,China-Guangdong,半导体芯片,420,-158,145.0,-41%
白宝鲲,先生,52,,,坚朗五金,中国-广东-东莞,China-Guangdong,高端建筑五金,431,-93,140.0,-30%
陈琼香,先生,未知,, ,宁德时代,中国-福建-宁德,China-Fujian,锂电池,431,-24,140.0,-20%
陈先保,先生,63,中国-安徽-合肥,本科,华泰,中国-安徽-合肥,China-Anhui,农副食品加工业,431,174,140.0,17%
陈一丹,先生,51,中国-广东-深圳,硕士,腾讯,中国-广东-深圳,China-Guangdong,互联网服务,431,65,140.0,-3%
方文雄,先生,未知,中国-广东-东莞,,协成行,中国-香港,China-Hong Kong,房地产,431,17,140.0,-13%
傅光明,先生,68,中国-江西-抚州, ,圣农,中国-福建-南平,China-Fujian,农业,431,128,140.0,8%
黄绍武,先生,52,中国-江西-九江, ,神州通,中国-广东-深圳,China-Guangdong,投资,431,81,140.0,0%
赖建法,先生,53,,,中通,中国-上海-青浦,China-Shanghai,快递,431,81,140.0,0%
李非列,先生,56,中国-北京,硕士,飞尚,中国-广东-深圳,China-Guangdong,有色金属、钢铁、物流,431,81,140.0,0%
李宁,先生,59,中国-广西-来宾,硕士,李宁,中国-北京,China-Beijing,体育用品、投资,431,35,140.0,-10%
李伟,先生,54,中国-河南,本科,千味央厨,中国-河南-郑州,China-Henan,食品、房地产,431,44,140.0,-7%
励民,先生,57,,,瑞芯微,中国-福建-福州,China-Fujian,集成电路,431,-159,140.0,-42%
利约翰,先生,68,,,中电,中国-香港,China-Hong Kong,能源,431,65,140.0,-3%
刘志强,先生,58,中国-广东,硕士,香江,中国-广东-深圳,China-Guangdong,房地产、金融,431,-40,140.0,-22%
陆昂,女士,59,,硕士,嘉德,中国-北京,China-Beijing,投资、拍卖,431,17,140.0,-13%
吕慧,先生,73,,硕士,嘉鑫,中国-香港,China-Hong Kong,钢铁、铁矿石进出口、房地产,431,-68,140.0,-26%
曲程,先生,34,中国-辽宁-大连,,海昌海洋公园,中国-上海,China-Shanghai,主题乐园,431,New,140.0,New
谭炳照,先生,58,, ,敏捷,中国-广东-广州,China-Guangdong,房地产,431,44,140.0,-7%
魏应充,先生,65,中国-台湾,,顶新,中国-天津,China-Tianjin,食品和饮料,431,128,140.0,8%
魏应交,先生,67,中国-台湾,,顶新,中国-天津,China-Tianjin,食品和饮料,431,128,140.0,8%
魏应行,先生,63,中国-台湾,,顶新,中国-天津,China-Tianjin,食品和饮料,431,128,140.0,8%
温鹏程,先生,60,中国-广东-云浮, ,温氏食品,中国-广东-云浮,China-Guangdong,家禽养殖畜牧,431,371,140.0,56%
吴映明,先生,55,,本科,宁德时代,中国-福建-宁德,China-Fujian,锂电池,431,-24,140.0,-20%
俞其兵,先生,57,中国-浙江, ,旗滨,中国-浙江-宁波,China-Zhejiang,玻璃,431,-184,140.0,-45%
张静章,先生,85,中国-浙江-宁波, ,海天国际,中国-浙江-宁波,China-Zhejiang,注塑机,431,-129,140.0,-36%
张万镇,先生,73,中国-广东-潮州, ,三环,中国-广东-潮州,China-Guangdong,通信部件、电子元器件,431,-40,140.0,-22%
丁雅丽,先生,未知,中国-福建-泉州, ,安踏,中国-福建-厦门,China-Fujian,体育用品,457,-142,135.0,-37%
何猷龙,先生,46,中国-香港,,新濠国际,中国-香港,China-Hong Kong,博彩,457,-37,135.0,-21%
