姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
霍庆华,先生,53,,,庆华,中国-北京,China-Beijing,煤焦,209,-22,85.0,4%
李贤义,先生,62,中国-福建-泉州, ,信义玻璃,中国-香港,China-Hong Kong,玻璃,209,-58,85.0,-11%
林建华,先生,52,中国-福建,本科,福斯特,中国-浙江-杭州,China-Zhejiang-Hangzhou,光伏材料,209,New,85.0,New
刘沧龙,先生,未知,中国-四川-成都,本科,宏达,中国-四川-成都,China-Sichuan-Chengdu,冶金、化工、房地产,209,-150,85.0,-50%
刘学景,先生,63,中国-浙江-宁波, ,新凤祥,中国-山东-聊城,China-Shandong-Liaocheng,肉类食品、铜冶炼,209,-22,85.0,5%
吕慧,先生,65,,硕士,嘉鑫控股,中国-香港,China-Hong Kong,钢铁、铁矿石进出口、房地产,209,-75,85.0,-15%
潘伟明,先生,50,中国-广东-广州,硕士,福晟,中国-福建-福州,China-Fujian-Fuzhou,房地产、建筑,209,2,85.0,13%
阮水龙,先生,79,中国-山东-济宁, ,龙盛,中国-浙江-绍兴,China-Zhejiang-Shaoxing,化工、钢铁,209,43,85.0,27%
王来春,女士,47,中国-广东-汕头, ,立讯精密,中国-广东-深圳,China-Guangdong-Shenzhen,电脑连接线,209,-75,85.0,-15%
王来胜,先生,50,中国-广东-汕头, ,立讯精密,中国-广东-深圳,China-Guangdong-Shenzhen,电脑连接线,209,New,85.0,New
王树生,先生,60,中国-天津, ,大田,中国-天津,China-Tianjin,物流、航空,209,0,85.0,0%
张大中,先生,66,中国-北京, ,大中投资,中国-北京,China-Beijing,投资,209,90,85.0,39%
文剑平,先生,52,中国-湖南,博士,碧水源,中国-北京,China-Beijing,污水处理,224,-74,82.0,-15%
张跃,先生,54,中国-湖南-长沙, ,远大空调,中国-湖南-长沙,China-Hunan-Changsha,中央空调、建筑,224,8,82.0,17%
陈华,先生,48,中国-广东-湛江, ,京基,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,226,102,80.0,40%
陈荣,先生,54,中国-上海, ,上海中路,中国-上海,China-Shanghai,投资、保龄球,226,-37,80.0,0%
丁世忠,先生,44,中国-福建-泉州, ,安踏,中国-福建-厦门,China-Fujian-Xiamen,体育用品,226,-147,80.0,-41%
付玉成,先生,未知,中国-天津, ,贻成,中国-天津,China-Tianjin,房地产、船舶,226,-14,80.0,7%
纪海鹏,先生,47,中国-广东-汕头, ,龙光,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,226,146,80.0,60%
林来嵘,先生,46,中国-内蒙古-巴彦淖尔市, ,众兴,中国-天津,China-Tianjin,矿业,226,73,80.0,31%
米恩华,先生,56,中国-山东-泰安, ,华凌工贸,中国-新疆-乌鲁木齐,China-Xinjiang-Urumqi,房地产、畜牧,226,-37,80.0,0%
童锦泉,先生,59,中国-江苏-南通, ,长峰房地产,中国-上海,China-Shanghai,房地产,226,-154,80.0,-43%
王步峰,先生,未知,中国-山东-济宁,,润峰,中国-山东-济宁,China-Shandong-Jining,煤炭、新能源,226,-38,80.0,0%
王中军,先生,54,,,华谊兄弟,中国-北京,China-Beijing,影视娱乐,226,-75,80.0,-16%
修涞贵,先生,59,中国-吉林,本科,修正药业,中国-吉林-长春,China-Jilin-Changchun,医药,226,-76,80.0,-16%
闫琦,先生,55,,,鹿回头,中国-海南-三亚,China-Hainan-Sanya,房地产,226,New,80.0,New
杨志茂,先生,51,中国-广东-东莞,本科,新世纪科教拓展,中国-广东-东莞,China-Guangdong-Dongguan,房地产、投资,226,123,80.0,51%
袁凯飞,先生,62,中国-江苏-泰州, ,新世纪造船,中国-江苏-泰州,China-Jiangsu-Taizhou,造船,226,-14,80.0,7%
朱保国,先生,52,中国-河南-新乡,硕士,健康元,中国-广东-深圳,China-Guangdong-Shenzhen,医药,226,31,80.0,23%
左宗申,先生,61,中国-重庆, ,宗申,中国-重庆,China-Chongqing,摩托车、房地产,226,-15,80.0,7%
顾伟,先生,49,中国-江西-南昌,硕士,兆驰股份,中国-新疆-乌鲁木齐,China-Xinjiang-Urumqi,数码,242,14,79.0,20%
曹德旺,先生,68,中国-福建-福州, ,福耀玻璃,中国-福建-福州,China-Fujian-Fuzhou,玻璃,243,-11,78.0,11%
丁世家,先生,50,中国-福建-泉州, ,安踏,中国-福建-厦门,China-Fujian-Xiamen,体育用品,243,-164,78.0,-42%
傅光明,先生,60,中国-江西-抚州, ,圣农,中国-福建-南平,China-Fujian-Nanping,农业,243,13,78.0,20%
王广西,先生,45,,,永泰,中国-北京,China-Beijing,能源,243,106,78.0,47%
孔健岷,先生,45,中国-广东,本科,合景泰富,中国-广东-广州,China-Guangdong-Guangzhou,房地产,247,-58,77.0,-4%
阎志,先生,42,中国-湖北-黄冈,硕士,卓尔,中国-湖北-武汉,China-Hubei-Wuhan,房地产,248,-114,76.0,-24%
冯小华,先生,58,中国-广东-梅州,本科,南华糖业,中国-广西-南宁,China-Guangxi-Nanning,制糖业,249,-20,75.0,4%
侯昌财,先生,58,中国-福建-泉州, ,源昌,中国-福建-厦门,China-Fujian-Xiamen,房地产,249,-61,75.0,-6%
黄炳文,先生,60,, ,东风股份,中国-广东-汕头,China-Guangdong-Shantou,印刷,249,243,75.0,88%
蒲忠杰,先生,51,,博士,乐普医疗,中国-北京,China-Beijing,医疗设备,249,601,75.0,226%
苏萌,先生,未知,中国-广东-湛江, ,高德置地,中国-广东-广州,China-Guangdong-Guangzhou,房地产,249,-84,75.0,-17%
苏卫忠,先生,46,,,华信石油,中国-上海,China-Shanghai,石油、化工,249,New,75.0,New
万隆,先生,74,中国-河南-漯河, ,双汇,中国-河南-郑州,China-Henan-Zhengzhou,食品加工,249,New,75.0,New
俞培俤,先生,54,中国-福建, ,东福实业,中国-福建-福州,China-Fujian-Fuzhou,房地产,249,-17,75.0,7%
张桂平,先生,63,中国-江苏-南京,本科,苏宁环球,中国-江苏-南京,China-Jiangsu-Nanjing,房地产,249,-98,75.0,-21%
梁光伟,先生,51,中国-浙江-台州,硕士,华强,中国-广东-深圳,China-Guangdong-Shenzhen,电子信息高端服务、文化科技、房地产,258,98,74.0,42%
曹曙,先生,未知,,本科,奇虎360,中国-北京,China-Beijing,软件,259,591,73.0,217%
柯希平,先生,54,中国-福建-泉州,本科,恒兴实业,中国-福建-厦门,China-Fujian-Xiamen,投资、地产,259,-3,73.0,12%
齐向东,先生,49,,本科,奇虎360,中国-北京,China-Beijing,软件,259,147,73.0,55%
朱立南,先生,52,,,君联,中国-北京,China-Beijing,投资,259,New,73.0,New
姚新义,先生,50,,,盾安控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,制造业、能源,263,-180,72.0,-45%
崔志祥,先生,51,中国-山东-东营,硕士,方圆有色金属,中国-山东-东营,China-Shandong-Dongying,铜业,264,-36,70.0,-3%
董现君,先生,51,中国-江苏-徐州,,华厦融创,中国-江苏-徐州,China-Jiangsu-Xuzhou,房地产,264,-75,70.0,-13%
蒋业华,先生,51,中国-重庆, ,华宇,中国-重庆,China-Chongqing,房地产,264,-76,70.0,-13%
李非列,先生,48,中国-北京,硕士,飞尚,中国-广东-深圳,China-Guangdong-Shenzhen,钢铁、矿产、能源,264,-75,70.0,-13%
李振江,先生,57,中国-河北-石家庄, ,神威药业,中国-河北-石家庄,China-Hebei-Shijiazhuang,医药,264,-19,70.0,3%
梁亮胜,先生,63,中国-广东-梅州,本科,丝宝,中国-湖北-武汉,China-Hubei-Wuhan,日化用品、卫生用品,264,-7,70.0,8%
陆永华,先生,51,中国-江苏-南通, ,林洋电子,中国-江苏-南通,China-Jiangsu-Nantong,电子式电能表,264,223,70.0,71%
马万良,先生,68,,,黄河工贸,中国-内蒙古-乌海,China-Inner Mongolia-Wuhai,煤炭、钢铁、畜牧,264,64,70.0,23%
綦建虹,先生,未知,中国-北京,,耀莱,中国-北京,China-Beijing,汽车、奢侈品销售代理、投资,264,-7,70.0,8%
盛百椒,先生,62,中国-上海,本科,百丽,中国-广东-深圳,China-Guangdong-Shenzhen,鞋业,264,-36,70.0,-4%
汪俊林,先生,52,中国-四川-眉山,本科,郎酒,中国-四川-成都,China-Sichuan-Chengdu,房地产、白酒,264,-53,70.0,-7%
杨雪岗,先生,49,中国-河北-邢台,硕士,旭阳,中国-北京,China-Beijing,煤炭、化工,264,-172,70.0,-44%
姚新泉,先生,47,,,盾安控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,制造业、能源,264,-181,70.0,-46%
俞敏洪,先生,52,中国-江苏-无锡,本科,新东方,中国-北京,China-Beijing,教育,264,-19,70.0,3%
虞锋,先生,51,中国-上海,本科,云峰基金,中国-上海,China-Shanghai,投资,264,52,70.0,17%
喻会蛟,先生,48,,本科,圆通速递,中国-上海,China-Shanghai,快递,264,108,70.0,40%
周传有,先生,50,,,中金投资,中国-上海,China-Shanghai,矿、投资,264,-52,70.0,-7%
吴良定,女士,68,, ,中宝,中国-浙江-绍兴,China-Zhejiang-Shaoxing,汽车零部件制造,281,90,69.0,38%
安康,先生,65,中国-河南-新乡,本科,华兰生物,中国-河南-新乡,China-Henan-Xinxiang,生物制药,282,0,68.0,1%
陈妙林,先生,62,中国-浙江-杭州, ,开元旅业,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,282,-71,68.0,-9%
雷菊芳,女士,61,中国-甘肃-定西,本科,奇正藏药,中国-西藏-林芝,China-Tibet-Nyingchi,医药,282,63,68.0,26%
庞庆华,先生,59,,,庞大,中国-河北-唐山,China-Hebei-Tangshan,汽车销售,282,-50,68.0,-4%
虞松波,先生,未知,中国-浙江, ,和润,中国-浙江-舟山,China-Zhejiang-Zhoushan,房地产、船舶制造及运输,282,-6,68.0,8%
张长虹,先生,56,,,大智慧,中国-上海,China-Shanghai,数据服务,282,-29,68.0,1%
陈隆基,先生,58,中国-福建-福州, ,利嘉国际,中国-香港,China-Hong Kong,石油开采、石油贸易,288,-11,67.0,6%
黄敏利,先生,49,中国-福建-泉州,本科,敏华控股,中国-香港,China-Hong Kong,休闲沙发,288,118,67.0,43%
仇建平,先生,52,中国-浙江-杭州,硕士,巨星科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,工具制造,290,71,65.0,27%
邓伟,先生,51,,,亿阳,中国-北京,China-Beijing,通信、能源、投资,290,-13,65.0,3%
高云峰,先生,47,,硕士,大族激光,中国-广东-深圳,China-Guangdong-Shenzhen,激光设备,290,158,65.0,48%
胡凯军,先生,52,, ,远大华创,中国-北京,China-Beijing,医药,290,197,65.0,59%
黄毅,先生,51,,本科,中升,中国-北京,China-Beijing,汽车销售,290,-33,65.0,0%
刘建民,先生,61,,,建新,中国-北京,China-Beijing,有色金属,290,109,65.0,33%
刘振东,先生,43,中国-河北-唐山, ,联东,中国-北京,China-Beijing,房地产、模板钢,290,38,65.0,14%
史正富,先生,60,中国-安徽-滁州,博士,同华投资,中国-上海,China-Shanghai,投资,290,-13,65.0,3%
王坤晓,先生,45,中国-山东,本科,杰瑞石油服务,中国-山东-烟台,China-Shandong-Yantai,石油专用设备,290,-102,65.0,-19%
王文城,先生,未知,中国-广东, ,大中,中国-广东-东莞,China-Guangdong-Dongguan,石材、房地产,290,-33,65.0,0%
王永红,先生,42,,,中弘,中国-北京,China-Beijing,房地产、投资,290,-57,65.0,-7%
夏佐全,先生,51,中国-湖北-襄阳,本科,比亚迪,中国-广东-深圳,China-Guangdong-Shenzhen,汽车、手机零部件、充电电池,290,130,65.0,44%
徐其明,先生,51,,,徐龙,中国-浙江-宁波,China-Zhejiang-Ningbo,水产品、房地产、艺术品收藏,290,25,65.0,8%
严健军,先生,49,中国-浙江-宁波,本科,致达,中国-上海,China-Shanghai,信息、投资,290,38,65.0,14%
虞阿五,先生,74,中国-浙江-绍兴,硕士,日月首饰,中国-浙江-绍兴,China-Zhejiang-Shaoxing,首饰、房地产、金融,290,183,65.0,55%
李文斌,先生,39,中国-云南,本科,俊发,中国-云南-昆明,China-Yunnan-Kunming,房地产,305,New,64.0,New
周云杰,先生,53,, ,奥瑞金,中国-北京,China-Beijing,包装,305,251,64.0,78%
黄朝阳,先生,48,中国-福建-泉州, ,中骏,中国-香港,China-Hong Kong,房地产、变压器,307,42,63.0,19%
黄俊康,先生,59,中国-香港, ,莱蒙国际,中国-香港,China-Hong Kong,房地产,307,-8,63.0,3%
黄巧灵,先生,56,中国-浙江, ,宋城,中国-浙江-杭州,China-Zhejiang-Hangzhou,旅游、房地产,307,-51,63.0,-3%
李如成,先生,63,中国-浙江-绍兴, ,雅戈尔,中国-浙江-宁波,China-Zhejiang-Ningbo,服装、房地产、投资,307,64,63.0,26%
张邦鑫,先生,34,中国-江苏,硕士,好未来,中国-北京,China-Beijing,教育,307,543,63.0,174%
周亚仙,先生,55,中国-广西-梧州,本科,神冠控股,中国-广西-梧州,China-Guangxi-Wuzhou,食品原料,307,-62,63.0,-7%
何亚民,先生,57,中国-四川, ,利君股份,中国-四川-成都,China-Sichuan-Chengdu,机械制造,313,259,62.0,77%
贺正刚,先生,60,, ,和邦股份,中国-四川-乐山,China-Sichuan-Leshan,化工、皮革、煤炭,313,31,62.0,15%
李建华,先生,61,中国-广东-梅州, ,威华,中国-广东-广州,China-Guangdong-Guangzhou,地板,313,632,62.0,210%
李新炎,先生,63,中国-福建-泉州, ,中国龙工,中国-上海、中国-福建-龙岩,China-China-Shanghai-Fujian-Longyan,重型工程用车,313,-80,62.0,-11%
阮加根,先生,54,中国-浙江,,闰土股份,中国-浙江-绍兴,China-Zhejiang-Shaoxing,染料,313,-24,62.0,0%
孙平范,先生,45,中国-浙江-宁波, ,慈星股份,中国-浙江-宁波,China-Zhejiang-Ningbo,机械制造,313,2,62.0,3%
杨卓舒,先生,62,,,卓达,中国-河北-石家庄,China-Hebei-Shijiazhuang,房地产,313,New,62.0,New
姚振华,先生,44,中国-广东-汕头,本科,宝能,中国-广东-深圳,China-Guangdong-Shenzhen,房地产、投资,313,59,62.0,24%
张轩松,先生,43,中国-福建-福州, ,永辉,中国-福建-福州,China-Fujian-Fuzhou,超市零售,313,-163,62.0,-35%
黄向墨,先生,45,中国-广东,硕士,玉湖,中国-广东-深圳,China-Guangdong-Shenzhen,投资、房地产、水电,322,98,61.0,36%
王木清,先生,64,, ,正通汽车,中国-湖北-武汉,China-Hubei-Wuhan,汽车销售,322,-110,61.0,-19%
陈德军,先生,44,中国-浙江-杭州,本科,申通快递,中国-上海,China-Shanghai,快递,324,96,60.0,33%
陈建铭,先生,58,中国-浙江,硕士,三盛宏业,中国-上海,China-Shanghai,航运、房地产,324,397,60.0,107%
陈黎明,先生,52,中国-湖南,,大康牧业,中国-湖南-怀化,China-Hunan-Huaihua,养殖、饲料,324,New,60.0,New
楚金甫,先生,55,中国-河南-许昌,硕士,森源,中国-河南-许昌,China-Henan-Xuchang,电器制造,324,249,60.0,71%
郭东林,先生,43,中国-广东-河源,博士,以纯,中国-广东-东莞,China-Guangdong-Dongguan,服装,324,11,60.0,9%
黄红云,先生,48,中国-重庆,本科,金科,中国-重庆,China-Chongqing,房地产,324,-148,60.0,-29%
李彬兰,先生,52,中国-广东-梅州,,新一佳,中国-广东-深圳,China-Guangdong-Shenzhen,超市零售,324,137,60.0,40%
李登海,先生,65,中国-山东-烟台, ,登海种业,中国-山东-烟台,China-Shandong-Yantai,农业,324,123,60.0,36%
李平,先生,50,中国-江西-赣州,硕士,天高,中国-广东-广州,China-Guangdong-Guangzhou,矿业开发、冶金贸易,324,-112,60.0,-20%
李学凌,先生,41,, ,欢聚时代,中国-广东-深圳,China-Guangdong-Shenzhen,语音软件、游戏,324,447,60.0,131%
林天福,先生,52,,,贵人鸟,中国-福建-泉州,China-Fujian-Quanzhou,运动服装、鞋,324,351,60.0,100%
刘殿波,先生,49,中国-山东-烟台, ,绿叶制药,中国-山东-烟台,China-Shandong-Yantai,医药,324,New,60.0,New
刘满世,先生,65,中国-内蒙古, ,满世,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭,324,-112,60.0,-20%
刘伟,先生,49,中国-广东-梅州,本科,佳都,中国-广东-广州,China-Guangdong-Guangzhou,IT分销代理业务,324,-8,60.0,0%
刘学斌,先生,42,中国-广东-东莞,博士,富盈,中国-广东-东莞,China-Guangdong-Dongguan,房地产、教育,324,-67,60.0,-8%
刘振国,先生,49,中国-北京,本科,碧水源,中国-北京,China-Beijing,污水处理,324,-95,60.0,-17%
陆克平,先生,70,中国-江苏-无锡, ,江苏阳光,中国-江苏-无锡,China-Jiangsu-Wuxi,服装纺织、生物医药、投资,324,38,60.0,18%
孟庆山,先生,66,中国-河北, ,梅花,中国-河北-廊坊,China-Hebei-Langfang,食用调味品,324,-25,60.0,-2%
孙孟全,先生,64,, ,鲁花,中国-山东-烟台,China-Shandong-Yantai,食用油,324,-68,60.0,-8%
陶华碧,先生,67,中国-贵州-湄潭,,老干妈,中国-贵州-贵阳,China-Guizhou-Guiyang,食品,324,96,60.0,33%
王耀海,女士,43,,,欧普照明,中国-上海,China-Shanghai,节能灯,324,232,60.0,67%
王振滔,先生,49,中国-浙江-温州, ,奥康,中国-浙江-温州,China-Zhejiang-Wenzhou,鞋业、地产,324,-92,60.0,-14%
吴少勋,先生,58,中国-湖北-黄石,本科,劲牌,中国-湖北-黄石,China-Hubei-Huangshi,保健酒,324,48,60.0,20%
吴旭,先生,51,中国-重庆,硕士,协信控股,中国-重庆,China-Chongqing,房地产、金融,324,-136,60.0,-25%
熊贤忠,先生,49,中国-江西-南昌, ,洪客隆,中国-江西-南昌,China-Jiangxi-Nanchang,百货零售、房地产,324,4,60.0,5%
杨卫东,先生,46,中国-浙江, ,卫星石化,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,化工,324,-80,60.0,-12%
叶成,先生,52,中国-山东, ,岚桥工贸,中国-山东-日照,China-Shandong-Rizhao,石油加工、木材加工、贸易,324,-2,60.0,3%
易如波,先生,38,中国-重庆,硕士,中昂,中国-北京,China-Beijing,房地产,324,New,60.0,New
张佛恩,先生,62,中国-广东-东莞, ,龙泉,中国-广东-东莞,China-Guangdong-Dongguan,房地产,324,-25,60.0,-2%
张利钿,先生,50,中国-广东-潮州, ,雅士利,中国-广东-潮州,China-Guangdong-Chaozhou,乳业,324,-25,60.0,-2%
邹建民,先生,52,中国-山东-威海,,奥宸,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,324,-47,60.0,-5%
冯长革,先生,未知,,硕士,和谐,中国-河南-郑州,China-Henan-Zhengzhou,汽车销售、房地产,355,New,58.0,New
刘双珉,先生,62,,,科达,中国-山东-东营,China-Shandong-Dongying,基础设施建设、房地产,355,365,58.0,100%
孟庆南,先生,56,中国-湖北,硕士,武汉凡谷,中国-湖北-武汉,China-Hubei-Wuhan,通信设备元件,355,137,58.0,45%
牛宜顺,先生,59,中国-浙江-温州, ,华勤,中国-山东-济宁,China-Shandong-Jining,轮胎、输送带、电力,355,64,58.0,29%
杨荣义,先生,未知,中国-广东-惠州, ,荣超,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,355,-20,58.0,5%
张世民,先生,55,中国-内蒙古-巴彦淖尔, ,源通,中国-内蒙古-乌海,China-Inner Mongolia-Wuhai,煤炭,355,-122,58.0,-17%
陈辉,先生,47,,本科,东易日盛,中国-北京,China-Beijing,住宅装饰,361,New,57.0,New
侯建芳,先生,48,,,雏鹰农牧,中国-河南-郑州,China-Henan-Zhengzhou,畜牧业,361,-62,57.0,-7%
田明,先生,61,中国-安徽, ,美亚光电,中国-安徽-合肥,China-Anhui-Hefei,仪器仪表、光电子应用,361,1,57.0,12%
杨元庆,先生,50,中国-安徽-合肥,硕士,联想,中国-北京,China-Beijing,信息技术,361,172,57.0,50%
张章笋,先生,57,中国-广东-汕头, ,国瑞置业,中国-北京,China-Beijing,房地产,361,New,57.0,New
钟玉,先生,64,,,康得新,中国-北京,China-Beijing,环保用有机膜、印刷器材,361,-71,57.0,-8%
周晓光,先生,52,,,新光控股,中国-浙江-金华,China-Zhejiang-Jinhua,饰品、房地产、投资,361,-105,57.0,-12%
陈奇星,先生,55,, ,长盈精密,中国-广东-深圳,China-Guangdong-Shenzhen,电子产品,368,52,56.0,24%
景百孚,先生,44,,,昂展投资,中国-北京,China-Beijing,房地产,368,482,56.0,143%
赖海民,先生,48,中国-广东-揭阳, ,鸿荣源,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,368,-78,56.0,-10%
王柏兴,先生,58,中国-江苏, ,中利科技,中国-江苏-苏州,China-Jiangsu-Suzhou,电缆,368,124,56.0,40%
王剑峰,先生,44,,硕士,均胜投资,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件制造,368,New,56.0,New
程雪,女士,44,中国-江苏-盐城,本科,海天味业,中国-广东-佛山,China-Guangdong-Foshan,食品,373,New,55.0,New
党彦宝,先生,41,,本科,宝丰,中国-宁夏-银川,China-Ningxia-Yinchuan,煤炭采选业,373,New,55.0,New
高星,先生,61,,,兴泰,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,房地产、路桥建设,373,-83,55.0,-11%
林奇,先生,33,中国-浙江-温州,本科,游族网络,中国-上海,China-Shanghai,网络游戏,373,New,55.0,New
刘长乐,先生,63,中国-上海,硕士,凤凰卫视,中国-香港,China-Hong Kong,传媒,373,-38,55.0,0%
刘革新,先生,63,中国-湖北, ,科伦药业,中国-四川-成都,China-Sichuan-Chengdu,制药、医药流通,373,-248,55.0,-48%
刘国本,先生,70,中国-湖北-襄阳, ,骆驼股份,中国-湖北-襄樊,China-Hubei-Xiangfan,蓄电池,373,40,55.0,20%
宋卫平,先生,56,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,373,-162,55.0,-27%
万永兴,先生,43,, ,瑞茂通,中国-河南-郑州,China-Henan-Zhengzhou,煤炭供应链管理,373,New,55.0,New
吴洁,先生,46,中国-福建, ,阳光城,中国-福建-福州,China-Fujian-Fuzhou,房地产,373,-53,55.0,-7%
徐航,先生,52,中国-广东,本科,迈瑞医疗,中国-广东-深圳,China-Guangdong-Shenzhen,医疗电子、房地产,373,88,55.0,28%
杨钊,先生,67,中国-广东-惠州,本科,旭日,中国-香港,China-Hong Kong,服装、房地产,373,-1,55.0,10%
袁富根,先生,64,中国-江苏-苏州, ,东山精密,中国-江苏-苏州,China-Jiangsu-Suzhou,精密铸件,373,154,55.0,41%
张荣华,女士,45,中国-天津,硕士,荣程钢铁,中国-天津,China-Tianjin,钢铁,373,-74,55.0,-10%
朱敏,先生,66,中国-浙江-宁波,硕士,赛伯乐,中国-浙江-杭州,China-Zhejiang-Hangzhou,投资,373,-2,55.0,10%
邹锡昌,先生,50,中国-广东-梅州, ,昌盛,中国-广东-广州,China-Guangdong-Guangzhou,房地产,373,-17,55.0,6%
陈义红,先生,56,中国-山东-济南,硕士,中国动向,中国-北京,China-Beijing,服装,389,-40,54.0,2%
黄焕明,先生,51,中国-福建-泉州,本科,明发,中国-福建-厦门,China-Fujian-Xiamen,房地产,389,-239,54.0,-43%
曾浩,先生,43,,本科,雷柏科技,中国-广东-深圳,China-Guangdong-Shenzhen,鼠标,389,401,54.0,116%
朱新礼,先生,62,,,汇源,中国-北京,China-Beijing,饮料,389,344,54.0,93%
季琦,先生,48,中国-江苏-南通, ,华住,中国-上海,China-Shanghai,连锁酒店,393,283,53.0,77%
张瀛岑,先生,未知,中国-河南-郑州, ,天伦,中国-河南-郑州,China-Henan-Zhengzhou,燃气、房地产,393,New,53.0,New
华邦嵩,先生,49,中国-江苏-泰州, ,惠生工程,中国-江苏-泰州,China-Jiangsu-Taizhou,化工,395,-60,52.0,-5%
李喜朋,先生,51,中国-河南-周口, ,盛润控股,中国-河南-郑州,China-Henan-Zhengzhou,高速公路、水务,395,264,52.0,68%
夏鼎湖,先生,70,中国-安徽,硕士,中鼎,中国-安徽-宁国,China-Anhui-Ningguo,汽车零件、电子元件,395,97,52.0,30%
肖永明,先生,50,中国-四川-资阳, ,藏格钾肥,中国-青海-格尔木,China-Qinghai-Golmud,钾肥,395,-23,52.0,4%
郑伟鹤,先生,未知,中国-安徽-芜湖, ,同创伟业,中国-广东-深圳,China-Guangdong-Shenzhen,投资,395,New,52.0,New
范秀莲,先生,51,中国-辽宁-沈阳,硕士,海思科,中国-西藏-山南地区,China-Tibet-Shannan region,医药生化,400,-110,51.0,-18%
黄宏生,先生,58,中国-海南-临高,本科,创维,中国-广东-深圳,China-Guangdong-Shenzhen,家用电器,400,-44,51.0,-2%
鲁楚平,先生,49,中国-湖北-孝感,本科,太平洋电子,中国-广东-中山,China-Guangdong-Zhongshan,微特电机生产,400,92,51.0,28%
茹伯兴,先生,67,中国-江苏-常州,本科,百兴,中国-江苏-常州,China-Jiangsu-Changzhou,工业制造、房地产,400,-38,51.0,0%
袁志敏,先生,53,中国-四川,硕士,金发科技,中国-广东-广州,China-Guangdong-Guangzhou,塑料,400,13,51.0,11%
张秀根,先生,未知,,,华泰汽车,中国-北京,China-Beijing,汽车制造、投资,400,92,51.0,28%
蔡荣军,先生,42,中国-广东-汕头,本科,欧菲光,中国-广东-深圳,China-Guangdong-Shenzhen,电子元件研发、生产和销售,406,-230,50.0,-43%
陈夏鑫,先生,52,中国-浙江-杭州, ,西子联合控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,电梯、锅炉、房地产,406,-162,50.0,-26%
戴伟立,先生,未知,中国-上海-上海,,美满电子科技,美国,United States,半导体、电脑芯片,406,14,50.0,11%
戴志康,先生,50,,,证大,中国-上海,China-Shanghai,房地产,406,-34,50.0,0%
邓鸿,先生,51,中国-四川,本科,成都会展中心,中国-四川-成都,China-Sichuan-Chengdu,房地产,406,-117,50.0,-19%
胡柏藩,先生,52,中国-浙江-绍兴,硕士,新和成,中国-浙江-绍兴,China-Zhejiang-Shaoxing,医药,406,41,50.0,14%
李留法,先生,55,中国-河南-平顶山, ,天瑞,中国-河南-平顶山,China-Henan-Pingdingshan,铝业、水泥,406,68,50.0,19%
李宁,先生,51,中国-广西-来宾,硕士,李宁,中国-北京,China-Beijing,体育用品、投资,406,55,50.0,16%
李银会,先生,48,中国-北京,硕士,青青稞酒,中国-青海-海东行署,China-Qinghai-Haidong Bureau,酿酒,406,-129,50.0,-21%
林荣新,先生,46,,,三盛地产,中国-福建-福州,China-Fujian-Fuzhou,房地产、钛白粉,406,-84,50.0,-14%
刘绍喜,先生,51,中国-广东-汕头, ,宜华,中国-广东-汕头,China-Guangdong-Shantou,木业、房地产、投资,406,86,50.0,25%
刘贞峰,先生,53,, ,杰瑞石油服务,中国-山东-烟台,China-Shandong-Yantai,石油专用设备,406,New,50.0,New
吕培榕,先生,55,中国-福建-泉州, ,大帝,中国-福建-泉州,China-Fujian-Quanzhou,服装、投资、房地产,406,-72,50.0,-9%
戚金兴,先生,52,中国-浙江,硕士,滨江,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,406,-150,50.0,-23%
其实,先生,44,中国-上海,博士,东方财富,中国-上海,China-Shanghai,信息服务,406,New,50.0,New
沈小平,先生,51,中国-江苏-苏州,本科,通鼎,中国-江苏-苏州,China-Jiangsu-Suzhou,电缆,406,0,50.0,6%
宋文广,先生,55,中国-山东, ,兴源,中国-山东-东营,China-Shandong-Dongying,轮胎,406,326,50.0,79%
苏素玉,先生,66,中国-广东-汕头, ,联美,中国-广东-汕头,China-Guangdong-Shantou,房地产、矿业、投资,406,-34,50.0,0%
涂辉龙,先生,55,中国-广东-汕尾,硕士,海雅,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,406,315,50.0,72%
万连步,先生,51,中国-山东-临沂, ,金正大,中国-山东-临沂,China-Shandong-Linyi,化肥,406,-6,50.0,4%
